"Order_ID","Order_Date","Customer_ID","Product_ID","Store_ID","Quantity","Unit_Price","Discount_%","Discount_Amount","Gross_Sales","Net_Sales","Profit","Payment_Mode","Order_Status"
"O517282","2024-07-01 00:00:00","C200373","P100782","S3088","5","2931.6","20","2931.6","14658","11726.4","5519.25","Credit Card","Completed"
"O517283","2025-01-09 00:00:00","C200980","P100743","S3025","1","451.07","5","22.55","451.07","428.52","-2895.26","Cash","Completed"
"O517284","2025-07-24 00:00:00","C203552","P100781","S3089","2","461.63","10","92.33","923.26","830.93","-8605.53","Cash","Completed"
"O517285","2025-06-27 00:00:00","C202229","P100695","S3053","4","688.75","15","413.25","2755","2341.75","-31.01","Credit Card","Completed"
"O517286","2025-12-03 00:00:00","C203303","P100330","S3100","1","4518.69","5","225.93","4518.69","4292.76","1669.88","Credit Card","Completed"
"O517287","2024-12-31 00:00:00","C203848","P100339","S3005","3","3426.58","15","1541.96","10279.74","8737.78","8043.22","UPI","Completed"
"O517288","2025-08-24 00:00:00","C200030","P100607","S3056","3","1883.78","10","565.13","5651.34","5086.21","-716.06","Credit Card","Completed"
"O517289","2024-01-02 00:00:00","C200550","P100557","S3112","5","1347.4","10","673.7","6737","6063.3","-5700.55","Cash","Completed"
"O517290","2024-05-05 00:00:00","C200556","P100080","S3100","2","5684.83","0","0","11369.66","11369.66","5668.92","Debit Card","Completed"
"O517291","2025-12-03 00:00:00","C202718","P100644","S3094","2","3558.07","20","1423.23","7116.14","5692.91","3454.13","UPI","Completed"
"O517292","2024-02-29 00:00:00","C203029","P100408","S3053","4","3125.33","20","2500.26","12501.32","10001.06","-4820.22","Wallet","Completed"
"O517293","2024-01-19 00:00:00","C201500","P100296","S3039","4","6010.7","15","3606.42","24042.8","20436.38","8507.86","Cash","Completed"
"O517294","2025-07-07 00:00:00","C200258","P100131","S3070","5","6030.89","10","3015.44","30154.45","27139","25756.91","Wallet","Completed"
"O517295","2025-02-14 00:00:00","C201812","P100041","S3045","1","5986.21","15","897.93","5986.21","5088.28","113.49","Wallet","Completed"
"O517296","2025-01-23 00:00:00","C202832","P100732","S3007","3","6220.74","20","3732.44","18662.22","14929.78","13520.62","Debit Card","Completed"
"O517297","2025-03-03 00:00:00","C201845","P100495","S3074","2","4309.02","10","861.8","8618.04","7756.24","-658.38","UPI","Completed"
"O517298","2024-12-07 00:00:00","C201726","P100525","S3015","3","5668.24","10","1700.47","17004.72","15304.25","8795.48","Cash","Completed"
"O517299","2025-03-09 00:00:00","C203326","P100052","S3060","4","5798.8","5","1159.76","23195.2","22035.44","10349.72","Cash","Completed"
"O517300","2024-09-05 00:00:00","C202916","P100105","S3081","5","2729.33","5","682.33","13646.65","12964.32","12556.27","Wallet","Completed"
"O517301","2025-05-14 00:00:00","C201154","P100341","S3026","4","5940.04","15","3564.02","23760.16","20196.14","6852.82","Debit Card","Cancelled"
"O517302","2024-07-04 00:00:00","C200849","P100694","S3016","4","2452.56","10","981.02","9810.24","8829.22","-1030.3","Credit Card","Completed"
"O517303","2025-12-11 00:00:00","C202258","P100475","S3005","5","1038.52","0","0","5192.6","5192.6","452","Wallet","Completed"
"O517304","2024-06-28 00:00:00","C204205","P100604","S3025","5","392.52","15","294.39","1962.6","1668.21","-21614.04","Credit Card","Completed"
"O517305","2024-04-17 00:00:00","C201555","P100748","S3016","3","110.25","15","49.61","330.75","281.14","-11219.78","Cash","Completed"
"O517306","2025-12-23 00:00:00","C200517","P100181","S3119","2","6892.31","10","1378.46","13784.62","12406.16","4772.02","UPI","Cancelled"
"O517307","2024-04-22 00:00:00","C204369","P100144","S3054","4","6231.55","5","1246.31","24926.2","23679.89","14651.01","Credit Card","Completed"
"O517308","2025-10-23 00:00:00","C201639","P100443","S3027","3","769.77","20","461.86","2309.31","1847.45","-6918.1","Cash","Completed"
"O517309","2025-09-26 00:00:00","C204967","P100612","S3002","3","6970.16","20","4182.1","20910.48","16728.38","12053.9","Wallet","Completed"
"O517310","2024-04-30 00:00:00","C202483","P100556","S3018","3","3152.86","10","945.86","9458.58","8512.72","-2487.44","Credit Card","Completed"
"O517311","2025-06-22 00:00:00","C202816","P100202","S3106","5","6307.32","0","0","31536.6","31536.6","29493.55","Wallet","Completed"
"O517312","2025-11-21 00:00:00","C201422","P100500","S3020","3","3929.12","0","0","11787.36","11787.36","7556.49","UPI","Completed"
"O517313","2025-11-14 00:00:00","C202726","P100642","S3004","1","945.37","0","0","945.37","945.37","372.33","Debit Card","Completed"
"O517314","2024-03-04 00:00:00","C204794","P100240","S3057","3","5591.52","20","3354.91","16774.56","13419.65","5231.39","Wallet","Cancelled"
"O517315","2024-11-29 00:00:00","C202834","P100021","S3010","4","1347.77","5","269.55","5391.08","5121.53","-13784.15","Wallet","Completed"
"O517316","2025-02-22 00:00:00","C202476","P100125","S3001","5","3539.86","0","0","17699.3","17699.3","10000.45","Wallet","Completed"
"O517317","2025-12-30 00:00:00","C203887","P100475","S3052","2","1038.52","5","103.85","2077.04","1973.19","76.95","Debit Card","Completed"
"O517318","2025-03-06 00:00:00","C202206","P100635","S3116","5","7847.46","10","3923.73","39237.3","35313.57","11226.47","UPI","Completed"
"O517319","2025-04-05 00:00:00","C203960","P100193","S3086","1","3741.38","5","187.07","3741.38","3554.31","2511.71","Cash","Completed"
"O517320","2024-05-27 00:00:00","C204439","P100403","S3085","3","4766.24","5","714.94","14298.72","13583.78","-1077.25","Credit Card","Completed"
"O517321","2024-06-07 00:00:00","C201142","P100089","S3019","3","4817.94","10","1445.38","14453.82","13008.44","2501","Debit Card","Completed"
"O517322","2024-01-02 00:00:00","C200383","P100781","S3011","1","461.63","5","23.08","461.63","438.55","-4279.68","Wallet","Completed"
"O517323","2024-12-26 00:00:00","C204371","P100586","S3059","3","2792.19","0","0","8376.57","8376.57","-2298.3","Debit Card","Completed"
"O517324","2024-08-10 00:00:00","C203731","P100211","S3065","3","7046.29","15","3170.83","21138.87","17968.04","10682.51","Debit Card","Completed"
"O517325","2025-05-06 00:00:00","C200428","P100224","S3074","1","5281.7","15","792.26","5281.7","4489.44","2703.84","Cash","Completed"
"O517326","2025-11-25 00:00:00","C204619","P100119","S3043","1","3708.84","5","185.44","3708.84","3523.4","341.92","Debit Card","Completed"
"O517327","2025-12-22 00:00:00","C203842","P100172","S3018","5","2848.09","0","0","14240.45","14240.45","4869.4","Cash","Cancelled"
"O517328","2025-10-02 00:00:00","C202264","P100148","S3084","3","576.21","0","0","1728.63","1728.63","-5124.48","Debit Card","Completed"
"O517329","2025-02-10 00:00:00","C200521","P100031","S3117","4","4476.27","5","895.25","17905.08","17009.83","12242.55","UPI","Completed"
"O517330","2024-04-20 00:00:00","C202774","P100341","S3085","3","5940.04","10","1782.01","17820.12","16038.11","6030.62","UPI","Completed"
"O517331","2024-10-10 00:00:00","C203428","P100692","S3102","5","7644.51","20","7644.51","38222.55","30578.04","10489.99","Credit Card","Completed"
"O517332","2024-05-15 00:00:00","C200558","P100063","S3073","1","4738.56","15","710.78","4738.56","4027.78","3547.2","Cash","Completed"
"O517333","2024-06-17 00:00:00","C204982","P100122","S3032","5","718.36","5","179.59","3591.8","3412.21","-20034.19","UPI","Completed"
"O517334","2025-09-30 00:00:00","C202407","P100672","S3023","3","6686.43","20","4011.86","20059.29","16047.43","2731.36","Wallet","Completed"
"O517335","2024-07-03 00:00:00","C202064","P100128","S3020","4","1338.55","20","1070.84","5354.2","4283.36","-7443.6","Debit Card","Returned"
"O517336","2025-07-27 00:00:00","C201129","P100370","S3061","2","6829.93","5","682.99","13659.86","12976.87","6274.91","Wallet","Completed"
"O517337","2024-04-03 00:00:00","C202296","P100342","S3118","4","7351.17","0","0","29404.68","29404.68","19807","Credit Card","Cancelled"
"O517338","2024-07-28 00:00:00","C203421","P100616","S3078","4","6370.15","15","3822.09","25480.6","21658.51","7698.47","Cash","Completed"
"O517339","2025-01-11 00:00:00","C202611","P100605","S3094","1","3846.32","15","576.95","3846.32","3269.37","2643.36","Credit Card","Returned"
"O517340","2025-08-28 00:00:00","C203543","P100718","S3113","2","7118.18","5","711.82","14236.36","13524.54","4497.1","UPI","Completed"
"O517341","2024-07-30 00:00:00","C200632","P100712","S3012","5","5152.57","15","3864.43","25762.85","21898.42","13842.12","Debit Card","Completed"
"O517342","2025-11-24 00:00:00","C202023","P100553","S3019","3","3122.92","15","1405.31","9368.76","7963.45","-6949.52","Wallet","Completed"
"O517343","2025-06-09 00:00:00","C202496","P100020","S3073","4","6108.08","20","4886.46","24432.32","19545.86","1939.3","Cash","Completed"
"O517344","2024-12-25 00:00:00","C200171","P100700","S3018","1","657.38","0","0","657.38","657.38","-1809.41","Cash","Completed"
"O517345","2024-08-26 00:00:00","C204216","P100118","S3073","4","6436.94","5","1287.39","25747.76","24460.37","17491.29","Wallet","Returned"
"O517346","2025-06-19 00:00:00","C201992","P100490","S3086","4","6999.69","15","4199.81","27998.76","23798.95","6091.67","Cash","Completed"
"O517347","2024-02-01 00:00:00","C201441","P100049","S3032","1","7970.97","5","398.55","7970.97","7572.42","6414.52","Credit Card","Completed"
"O517348","2025-06-07 00:00:00","C201789","P100172","S3114","3","2848.09","20","1708.85","8544.27","6835.42","1212.79","Wallet","Completed"
"O517349","2025-06-14 00:00:00","C201936","P100311","S3003","4","1879.26","20","1503.41","7517.04","6013.63","918.47","Cash","Completed"
"O517350","2025-07-30 00:00:00","C204872","P100213","S3074","1","1971.27","20","394.25","1971.27","1577.02","328.9","Debit Card","Completed"
"O517351","2024-12-02 00:00:00","C203414","P100015","S3057","4","2436.58","5","487.32","9746.32","9259","4737.56","Debit Card","Completed"
"O517352","2025-01-02 00:00:00","C202738","P100632","S3066","5","3979.22","0","0","19896.1","19896.1","17958.85","Debit Card","Completed"
"O517353","2024-02-13 00:00:00","C200316","P100762","S3009","1","7715.5","20","1543.1","7715.5","6172.4","3497.4","Debit Card","Completed"
"O517354","2025-02-27 00:00:00","C200040","P100460","S3098","2","2530.23","0","0","5060.46","5060.46","3956.4","Cash","Completed"
"O517355","2024-07-27 00:00:00","C202252","P100588","S3034","3","7734.03","10","2320.21","23202.09","20881.88","16230.41","Cash","Returned"
"O517356","2024-01-30 00:00:00","C203227","P100495","S3114","4","4309.02","0","0","17236.08","17236.08","406.84","Cash","Completed"
"O517357","2024-09-17 00:00:00","C204658","P100221","S3088","2","4346.52","15","1303.96","8693.04","7389.08","4057.12","Debit Card","Completed"
"O517358","2025-05-12 00:00:00","C202254","P100510","S3003","1","3485.05","10","348.51","3485.05","3136.54","-1184.31","UPI","Completed"
"O517359","2024-06-30 00:00:00","C202081","P100498","S3018","1","3422.51","20","684.5","3422.51","2738.01","1515.5","Wallet","Completed"
"O517360","2024-11-22 00:00:00","C204362","P100357","S3072","5","5653.19","5","1413.3","28265.95","26852.65","18777.8","Credit Card","Completed"
"O517361","2024-04-14 00:00:00","C201704","P100120","S3009","1","3905.11","15","585.77","3905.11","3319.34","-1344.2","Wallet","Completed"
"O517362","2025-10-24 00:00:00","C202326","P100798","S3085","3","7050.84","10","2115.25","21152.52","19037.27","9143.27","Debit Card","Cancelled"
"O517363","2025-05-14 00:00:00","C201168","P100252","S3074","5","1284.67","15","963.5","6423.35","5459.85","-10718.7","Cash","Completed"
"O517364","2025-12-14 00:00:00","C200901","P100073","S3050","2","2216.98","0","0","4433.96","4433.96","-4092.98","Credit Card","Completed"
"O517365","2024-09-20 00:00:00","C202339","P100360","S3061","1","1995.8","5","99.79","1995.8","1896.01","1111.71","Credit Card","Completed"
"O517366","2025-07-03 00:00:00","C201871","P100182","S3055","1","5804.69","15","870.7","5804.69","4933.99","1784.2","Debit Card","Completed"
"O517367","2025-07-21 00:00:00","C203724","P100405","S3110","4","1960.47","15","1176.28","7841.88","6665.6","-10775.32","Wallet","Completed"
"O517368","2024-11-24 00:00:00","C201297","P100281","S3113","5","3811.65","5","952.91","19058.25","18105.34","-526.66","Credit Card","Completed"
"O517369","2024-01-21 00:00:00","C204375","P100680","S3013","3","4939.74","10","1481.92","14819.22","13337.3","13023.5","UPI","Completed"
"O517370","2024-02-02 00:00:00","C203055","P100118","S3069","4","6436.94","15","3862.16","25747.76","21885.6","14916.52","Debit Card","Completed"
"O517371","2024-01-29 00:00:00","C204152","P100324","S3064","4","6147.23","0","0","24588.92","24588.92","21797.64","Wallet","Completed"
"O517372","2024-03-30 00:00:00","C200488","P100524","S3031","5","4840.51","5","1210.13","24202.55","22992.42","12735.52","UPI","Completed"
"O517373","2025-10-24 00:00:00","C204555","P100084","S3118","4","1247.82","15","748.69","4991.28","4242.59","-8994.77","Wallet","Completed"
"O517374","2025-04-12 00:00:00","C201231","P100626","S3080","2","3052.61","15","915.78","6105.22","5189.44","-2482.18","Wallet","Completed"
"O517375","2025-11-22 00:00:00","C200932","P100553","S3001","4","3122.92","0","0","12491.68","12491.68","-7392.28","Debit Card","Completed"
"O517376","2025-11-11 00:00:00","C204795","P100183","S3044","2","615.93","20","246.37","1231.86","985.49","-413.83","UPI","Completed"
"O517377","2025-11-09 00:00:00","C200966","P100343","S3117","1","2297.9","20","459.58","2297.9","1838.32","-2390.32","UPI","Completed"
"O517378","2025-10-12 00:00:00","C203646","P100132","S3109","1","5283.08","20","1056.62","5283.08","4226.46","-137.65","Credit Card","Completed"
"O517379","2025-07-26 00:00:00","C200974","P100590","S3042","5","2830.43","5","707.61","14152.15","13444.54","4281.14","Cash","Completed"
"O517380","2024-08-11 00:00:00","C200914","P100126","S3035","2","5857.71","0","0","11715.42","11715.42","4604.52","Wallet","Cancelled"
"O517381","2025-04-29 00:00:00","C200984","P100724","S3007","3","5486.33","20","3291.8","16458.99","13167.19","3900.28","Debit Card","Completed"
"O517382","2025-03-12 00:00:00","C200570","P100022","S3001","2","3735.54","0","0","7471.08","7471.08","2743.8","UPI","Completed"
"O517383","2024-12-30 00:00:00","C203639","P100498","S3114","4","3422.51","20","2738.01","13690.04","10952.03","6061.99","Credit Card","Cancelled"
"O517384","2025-10-17 00:00:00","C202927","P100314","S3094","3","5171.62","15","2327.23","15514.86","13187.63","5392.58","Wallet","Completed"
"O517385","2024-10-31 00:00:00","C204521","P100636","S3022","5","3308.07","20","3308.07","16540.35","13232.28","-618.57","UPI","Completed"
"O517386","2025-11-03 00:00:00","C203606","P100389","S3030","2","5380.07","15","1614.02","10760.14","9146.12","443.96","Debit Card","Completed"
"O517387","2025-02-13 00:00:00","C200213","P100689","S3001","3","6481.22","0","0","19443.66","19443.66","19113.66","Debit Card","Completed"
"O517388","2024-09-26 00:00:00","C203113","P100095","S3035","4","5118.52","0","0","20474.08","20474.08","3011.56","Cash","Completed"
"O517389","2025-03-10 00:00:00","C203335","P100416","S3056","5","641.78","20","641.78","3208.9","2567.12","-8463.58","UPI","Completed"
"O517390","2024-03-30 00:00:00","C200329","P100583","S3083","4","2133.93","20","1707.14","8535.72","6828.58","4099.86","Wallet","Completed"
"O517391","2024-09-19 00:00:00","C202645","P100198","S3073","3","4139.02","15","1862.56","12417.06","10554.5","-1439.26","Cash","Completed"
"O517392","2025-09-06 00:00:00","C203954","P100138","S3056","1","2036.07","0","0","2036.07","2036.07","1864.36","Cash","Completed"
"O517393","2024-12-10 00:00:00","C204598","P100641","S3117","5","1667.76","10","833.88","8338.8","7504.92","-3622.98","Debit Card","Completed"
"O517394","2025-10-05 00:00:00","C202337","P100233","S3013","2","4654.54","0","0","9309.08","9309.08","7551","UPI","Completed"
"O517395","2025-05-15 00:00:00","C204001","P100670","S3011","4","193.38","20","154.7","773.52","618.82","-8017.62","UPI","Completed"
"O517396","2024-02-01 00:00:00","C202073","P100719","S3081","2","4064.42","10","812.88","8128.84","7315.96","2647.34","UPI","Completed"
"O517397","2025-09-02 00:00:00","C200570","P100702","S3055","5","2418.7","10","1209.35","12093.5","10884.15","2598.4","UPI","Completed"
"O517398","2025-02-18 00:00:00","C203424","P100384","S3061","3","6664.48","20","3998.69","19993.44","15994.75","3398.74","Cash","Completed"
"O517399","2025-01-06 00:00:00","C200134","P100526","S3063","5","5532.17","10","2766.08","27660.85","24894.76","6884.22","Debit Card","Completed"
"O517400","2025-09-09 00:00:00","C204288","P100260","S3107","5","3388.67","0","0","16943.35","16943.35","11267.8","Debit Card","Completed"
"O517401","2024-10-25 00:00:00","C203545","P100148","S3054","3","576.21","0","0","1728.63","1728.63","-5124.48","Wallet","Completed"
"O517402","2024-01-19 00:00:00","C204066","P100257","S3074","5","6444.54","5","1611.14","32222.7","30611.56","24245.77","UPI","Cancelled"
"O517403","2025-01-30 00:00:00","C203798","P100159","S3035","4","7499.63","10","2999.85","29998.52","26998.67","18238.43","Credit Card","Completed"
"O517404","2024-08-22 00:00:00","C200563","P100421","S3004","3","1188.99","15","535.05","3566.97","3031.92","-1938.18","UPI","Completed"
"O517405","2024-10-30 00:00:00","C200436","P100428","S3011","1","2303.01","20","460.6","2303.01","1842.41","-55.19","Debit Card","Completed"
"O517406","2025-05-11 00:00:00","C203178","P100798","S3009","1","7050.84","20","1410.17","7050.84","5640.67","2342.67","UPI","Completed"
"O517407","2024-08-01 00:00:00","C203504","P100580","S3023","1","6682.51","0","0","6682.51","6682.51","3545.76","UPI","Returned"
"O517408","2024-10-20 00:00:00","C202781","P100694","S3045","5","2452.56","20","2452.56","12262.8","9810.24","-2514.16","UPI","Completed"
"O517409","2025-09-15 00:00:00","C203527","P100534","S3083","2","281.55","5","28.16","563.1","534.95","-351.31","Cash","Completed"
"O517410","2025-05-03 00:00:00","C200879","P100588","S3076","4","7734.03","20","6187.22","30936.12","24748.9","18546.94","Wallet","Completed"
"O517411","2025-09-08 00:00:00","C203319","P100533","S3010","4","1303.32","5","260.66","5213.28","4952.62","-675.78","Wallet","Completed"
"O517412","2024-06-16 00:00:00","C202064","P100378","S3080","1","354.59","5","17.73","354.59","336.86","-177.95","Cash","Completed"
"O517413","2024-02-18 00:00:00","C203307","P100313","S3102","4","2291.87","5","458.37","9167.48","8709.11","-307.93","Cash","Completed"
"O517414","2024-01-31 00:00:00","C201212","P100558","S3023","4","264.95","20","211.96","1059.8","847.84","-542.96","Cash","Completed"
"O517415","2024-08-07 00:00:00","C201514","P100652","S3083","1","7416.95","20","1483.39","7416.95","5933.56","958.97","Wallet","Completed"
"O517416","2024-12-02 00:00:00","C201369","P100182","S3090","4","5804.69","5","1160.94","23218.76","22057.82","9458.66","Credit Card","Completed"
"O517417","2024-08-15 00:00:00","C203044","P100474","S3009","3","3002.9","10","900.87","9008.7","8107.83","-2156.76","Debit Card","Completed"
"O517418","2025-04-22 00:00:00","C204447","P100604","S3083","4","392.52","15","235.51","1570.08","1334.57","-17291.23","Cash","Completed"
"O517419","2025-08-24 00:00:00","C201671","P100104","S3012","1","2948.9","0","0","2948.9","2948.9","386.93","Wallet","Completed"
"O517420","2024-06-26 00:00:00","C203153","P100518","S3046","2","6871.89","5","687.19","13743.78","13056.59","9086.63","Credit Card","Completed"
"O517421","2025-08-17 00:00:00","C204304","P100212","S3059","3","6974.98","5","1046.25","20924.94","19878.69","18170.49","UPI","Completed"
"O517422","2024-08-15 00:00:00","C204932","P100133","S3026","3","7656.39","0","0","22969.17","22969.17","8362.86","Cash","Completed"
"O517423","2025-11-19 00:00:00","C200378","P100794","S3074","2","6814.76","5","681.48","13629.52","12948.04","8288.7","Debit Card","Completed"
"O517424","2025-05-25 00:00:00","C201384","P100701","S3068","4","3270.76","0","0","13083.04","13083.04","9912.08","Credit Card","Completed"
"O517425","2024-01-25 00:00:00","C204321","P100795","S3033","3","1758.99","15","791.55","5276.97","4485.42","-8168.25","UPI","Returned"
"O517426","2025-10-12 00:00:00","C200179","P100091","S3109","4","7986.91","0","0","31947.64","31947.64","19499.12","Credit Card","Completed"
"O517427","2024-01-17 00:00:00","C203897","P100627","S3098","2","2343.41","15","703.02","4686.82","3983.8","2152.9","Debit Card","Returned"
"O517428","2025-07-06 00:00:00","C203814","P100550","S3095","3","298.09","0","0","894.27","894.27","-4072.08","Credit Card","Completed"
"O517429","2024-07-16 00:00:00","C203906","P100589","S3063","5","4497.05","5","1124.26","22485.25","21360.99","14598.94","Wallet","Completed"
"O517430","2024-06-05 00:00:00","C200698","P100665","S3072","2","150.2","0","0","300.4","300.4","-7857.9","UPI","Completed"
"O517431","2024-04-23 00:00:00","C203482","P100661","S3002","2","6451.14","0","0","12902.28","12902.28","5949.88","Cash","Completed"
"O517432","2024-12-03 00:00:00","C201972","P100535","S3090","5","5194.91","20","5194.91","25974.55","20779.64","18409.59","Debit Card","Completed"
"O517433","2025-06-17 00:00:00","C200526","P100400","S3042","3","3591.57","5","538.74","10774.71","10235.97","316.98","Wallet","Completed"
"O517434","2024-05-24 00:00:00","C202754","P100154","S3109","2","7206.68","0","0","14413.36","14413.36","7576.42","UPI","Completed"
"O517435","2025-02-20 00:00:00","C201539","P100642","S3040","2","945.37","20","378.15","1890.74","1512.59","366.51","Credit Card","Completed"
"O517436","2024-04-19 00:00:00","C202527","P100013","S3079","1","4755.55","5","237.78","4755.55","4517.77","2565.35","Cash","Completed"
"O517437","2024-07-16 00:00:00","C200157","P100368","S3019","5","461.29","10","230.65","2306.45","2075.81","-10935.2","Wallet","Completed"
"O517438","2024-06-15 00:00:00","C200894","P100757","S3085","3","6328.35","15","2847.76","18985.05","16137.29","12932.84","Cash","Completed"
"O517439","2024-04-21 00:00:00","C203188","P100568","S3068","3","6627.52","20","3976.51","19882.56","15906.05","10594.61","Debit Card","Cancelled"
"O517440","2025-03-08 00:00:00","C202487","P100425","S3066","4","3897.77","5","779.55","15591.08","14811.53","6918.09","UPI","Completed"
"O517441","2025-01-16 00:00:00","C201604","P100220","S3115","4","7281.02","5","1456.2","29124.08","27667.88","27274.4","Credit Card","Completed"
"O517442","2024-05-04 00:00:00","C200000","P100063","S3065","3","4738.56","5","710.78","14215.68","13504.9","12063.16","Cash","Completed"
"O517443","2024-10-05 00:00:00","C202139","P100630","S3051","5","3141.4","10","1570.7","15707","14136.3","10263.55","Cash","Returned"
"O517444","2025-04-20 00:00:00","C202537","P100694","S3014","3","2452.56","0","0","7357.68","7357.68","-36.96","Debit Card","Completed"
"O517445","2025-09-12 00:00:00","C201539","P100653","S3099","3","231.4","15","104.13","694.2","590.07","-417.96","Wallet","Completed"
"O517446","2024-08-15 00:00:00","C202308","P100670","S3010","5","193.38","15","145.04","966.9","821.86","-9973.69","UPI","Completed"
"O517447","2025-05-10 00:00:00","C202170","P100640","S3078","1","7651.89","10","765.19","7651.89","6886.7","4331.3","Wallet","Completed"
"O517448","2024-04-09 00:00:00","C202542","P100223","S3093","3","915.35","20","549.21","2746.05","2196.84","742.02","Wallet","Completed"
"O517449","2025-12-08 00:00:00","C204415","P100655","S3050","5","5526.76","15","4145.07","27633.8","23488.73","-1107.32","Debit Card","Completed"
"O517450","2025-05-29 00:00:00","C203281","P100052","S3054","4","5798.8","10","2319.52","23195.2","20875.68","9189.96","Wallet","Completed"
"O517451","2024-01-04 00:00:00","C202823","P100745","S3034","5","5679.25","15","4259.44","28396.25","24136.81","19577.61","UPI","Completed"
"O517452","2024-01-01 00:00:00","C204379","P100672","S3036","1","6686.43","0","0","6686.43","6686.43","2247.74","UPI","Completed"
"O517453","2025-05-13 00:00:00","C201831","P100085","S3070","5","2679.29","15","2009.47","13396.45","11386.98","-9914.92","Credit Card","Completed"
"O517454","2024-05-04 00:00:00","C203913","P100153","S3118","4","2830.96","15","1698.58","11323.84","9625.26","7794.1","Cash","Returned"
"O517455","2024-01-09 00:00:00","C202039","P100186","S3106","1","727.26","5","36.36","727.26","690.9","-2411.52","Wallet","Completed"
"O517456","2024-09-10 00:00:00","C202624","P100357","S3055","4","5653.19","10","2261.28","22612.76","20351.48","13891.6","Credit Card","Completed"
"O517457","2024-05-10 00:00:00","C200556","P100382","S3003","2","4209.85","5","420.99","8419.7","7998.72","6144.94","Cash","Completed"
"O517458","2024-05-18 00:00:00","C201895","P100171","S3080","5","4899.54","0","0","24497.7","24497.7","8118.95","Credit Card","Completed"
"O517459","2024-12-24 00:00:00","C202274","P100302","S3116","2","7834.51","5","783.45","15669.02","14885.57","13483.05","Cash","Completed"
"O517460","2025-03-01 00:00:00","C203429","P100696","S3064","3","4044.94","10","1213.48","12134.82","10921.34","2634.14","UPI","Completed"
"O517461","2025-06-06 00:00:00","C201027","P100334","S3023","4","6927.34","15","4156.4","27709.36","23552.96","18428.4","Wallet","Cancelled"
"O517462","2024-11-13 00:00:00","C203464","P100785","S3066","3","3507.21","5","526.08","10521.63","9995.55","-3325.29","Debit Card","Completed"
"O517463","2025-03-31 00:00:00","C200122","P100587","S3102","3","2220.36","10","666.11","6661.08","5994.97","5308","UPI","Completed"
"O517464","2024-06-13 00:00:00","C202171","P100649","S3081","5","3630.69","20","3630.69","18153.45","14522.76","-5051.09","Wallet","Completed"
"O517465","2025-04-13 00:00:00","C204202","P100098","S3088","1","3326.45","0","0","3326.45","3326.45","2638.54","Debit Card","Completed"
"O517466","2024-07-13 00:00:00","C202935","P100740","S3077","5","2595.29","15","1946.47","12976.45","11029.98","3440.73","Cash","Completed"
"O517467","2025-11-06 00:00:00","C204753","P100744","S3032","3","2267.26","15","1020.27","6801.78","5781.51","2881.35","Debit Card","Cancelled"
"O517468","2025-07-17 00:00:00","C202300","P100225","S3043","4","6591.06","0","0","26364.24","26364.24","25506.8","Credit Card","Completed"
"O517469","2024-05-23 00:00:00","C204282","P100090","S3048","2","5906.45","5","590.64","11812.9","11222.26","4388.85","Debit Card","Completed"
"O517470","2025-07-07 00:00:00","C200661","P100409","S3003","5","3942.32","0","0","19711.6","19711.6","-2281.65","Credit Card","Completed"
"O517471","2025-06-21 00:00:00","C200734","P100348","S3078","1","6454.86","5","322.74","6454.86","6132.12","5528.12","Wallet","Cancelled"
"O517472","2025-11-20 00:00:00","C203580","P100279","S3077","5","5705.12","5","1426.28","28525.6","27099.32","5359.57","Cash","Completed"
"O517473","2024-10-17 00:00:00","C204032","P100292","S3038","2","1979.8","10","395.96","3959.6","3563.64","-5183.26","UPI","Returned"
"O517474","2024-04-29 00:00:00","C200286","P100079","S3041","4","6296.38","0","0","25185.52","25185.52","11560.8","Credit Card","Completed"
"O517475","2025-11-12 00:00:00","C204811","P100327","S3041","5","2141.47","5","535.37","10707.35","10171.98","4079.73","Debit Card","Completed"
"O517476","2024-09-25 00:00:00","C203316","P100122","S3003","2","718.36","10","143.67","1436.72","1293.05","-8085.51","Debit Card","Completed"
"O517477","2025-06-21 00:00:00","C204468","P100289","S3043","2","5719.15","5","571.92","11438.3","10866.38","6424.08","UPI","Returned"
"O517478","2025-01-10 00:00:00","C200254","P100309","S3107","1","1465.06","0","0","1465.06","1465.06","-2814.15","Credit Card","Completed"
"O517479","2025-06-12 00:00:00","C202329","P100658","S3044","3","1144.73","10","343.42","3434.19","3090.77","1138.19","Cash","Completed"
"O517480","2025-09-02 00:00:00","C202102","P100732","S3090","4","6220.74","20","4976.59","24882.96","19906.37","18027.49","UPI","Cancelled"
"O517481","2024-06-19 00:00:00","C203804","P100013","S3046","3","4755.55","15","2140","14266.65","12126.65","6269.39","Debit Card","Cancelled"
"O517482","2024-09-27 00:00:00","C201963","P100216","S3082","5","6194.34","5","1548.58","30971.7","29423.12","16825.62","Wallet","Returned"
"O517483","2024-11-05 00:00:00","C203585","P100076","S3051","3","690.3","5","103.54","2070.9","1967.35","-6979.91","Credit Card","Completed"
"O517484","2024-06-05 00:00:00","C203967","P100767","S3027","3","5091.08","15","2290.99","15273.24","12982.25","-1720.3","Credit Card","Completed"
"O517485","2024-08-14 00:00:00","C201915","P100253","S3005","3","3567.36","15","1605.31","10702.08","9096.77","1129.7","Credit Card","Completed"
